Timestamp,RTU_11_DA_T(°F),RTU_11_MA_T(°F),RTU_11_OA_T(°F),RTU_11_SF_S,RTU_11_MAD_O(%),RTU_11_DA1_P(in/wc),RTU_11_AVGZN_T(°F),RTU_11_SF_O(%),RTU_11_RA_T(°F),RTU_11_RA_H(%RH)
21-Feb-26 5:00:00 AM EST,62.8,77.2,42.4,,0.0, -0.0,69,0.0,58.0,40.4
21-Feb-26 6:00:00 AM EST,62.6,77.0,42.9,,0.0, -0.0,68,0.0,59.1,40.8
21-Feb-26 7:00:00 AM EST,62.1,76.3,41.8,,0.0, -0.0,68,0.0,57.7,41.2
21-Feb-26 8:00:00 AM EST,62.2,76.6,44.1,,0.0, -0.0,68,0.0,57.7,41.2
21-Feb-26 9:00:00 AM EST,62.9,78.3,47.4,,0.0, -0.0,68,0.0,60.6,36.3
21-Feb-26 10:00:00 AM EST,64.0,79.8,49.2,,0.0, -0.0,68,0.0,62.7,31.7
21-Feb-26 11:00:00 AM EST,64.9,80.8,50.8,,0.0, -0.0,68,0.0,65.0,28.8
21-Feb-26 12:00:00 PM EST,66.0,81.9,51.8,,0.0, -0.0,68,0.0,66.4,26.6
21-Feb-26 1:00:00 PM EST,67.2,83.2,53.1,,0.0, -0.0,68,0.0,68.3,25.1
21-Feb-26 2:00:00 PM EST,69.2,84.4,54.2,,0.0, -0.0,68,0.0,70.0,24.1
21-Feb-26 3:00:00 PM EST,71.1,85.8,54.8,,0.0, -0.0,68,0.0,71.9,26.3
21-Feb-26 4:00:00 PM EST,71.8,86.3,57.3,,0.0, -0.0,68,0.0,72.2,27.0
21-Feb-26 5:00:00 PM EST,70.9,85.1,56.3,,0.0, -0.0,68,0.0,70.7,28.8
21-Feb-26 6:00:00 PM EST,68.5,83.1,50.2,,0.0, -0.0,68,0.0,68.1,30.9
21-Feb-26 7:00:00 PM EST,66.6,81.5,47.9,,0.0, -0.0,68,0.0,65.7,33.2
21-Feb-26 8:00:00 PM EST,65.2,80.7,45.2,,0.0, -0.0,68,0.0,64.0,34.1
21-Feb-26 9:00:00 PM EST,64.1,79.8,43.4,,0.0, -0.0,68,0.0,62.7,35.9
21-Feb-26 10:00:00 PM EST,63.4,78.5,43.6,,0.0, -0.0,68,0.0,62.0,37.2
21-Feb-26 11:00:00 PM EST,62.8,78.5,42.1,,0.0, -0.0,68,0.0,61.6,37.5
22-Feb-26 12:00:00 AM EST,62.0,77.5,39.7,,0.0, -0.0,68,0.0,60.8,37.4
22-Feb-26 1:00:00 AM EST,61.8,76.9,40.7,,0.0, -0.0,68,0.0,60.2,37.4
22-Feb-26 2:00:00 AM EST,61.7,76.5,41.7,,0.0, -0.0,68,0.0,59.5,37.2
22-Feb-26 3:00:00 AM EST,61.5,76.3,41.6,,0.0, -0.0,68,0.0,58.9,37.1
22-Feb-26 4:00:00 AM EST,61.3,75.7,41.5,,0.0, -0.0,68,0.0,57.9,39.0
22-Feb-26 5:00:00 AM EST,61.2,75.4,41.6,,0.0, -0.0,68,0.0,57.6,41.5
22-Feb-26 6:00:00 AM EST,61.0,75.3,40.8,,0.0, -0.0,68,0.0,57.2,44.4
22-Feb-26 7:00:00 AM EST,60.5,74.5,40.0,,0.0, -0.0,68,0.0,56.0,47.9
22-Feb-26 8:00:00 AM EST,60.2,74.2,40.7,,0.0, -0.0,68,0.0,55.5,49.9
22-Feb-26 9:00:00 AM EST,60.3,74.0,40.4,,0.0, -0.0,68,0.0,55.3,50.6
22-Feb-26 10:00:00 AM EST,60.1,73.8,40.3,,0.0, -0.0,68,0.0,55.3,50.7
22-Feb-26 11:00:00 AM EST,59.9,73.4,39.3,,0.0, -0.0,68,0.0,54.8,51.2
22-Feb-26 12:00:00 PM EST,59.7,73.2,38.8,,0.0, -0.0,68,0.0,54.4,51.3
22-Feb-26 1:00:00 PM EST,59.5,72.7,38.9,,0.0, -0.0,68,0.0,54.1,51.8
22-Feb-26 2:00:00 PM EST,59.1,72.5,37.9,,0.0, -0.0,68,0.0,53.7,51.6
22-Feb-26 3:00:00 PM EST,58.7,72.1,36.8,,0.0, -0.0,68,0.0,53.3,51.5
22-Feb-26 4:00:00 PM EST,58.4,71.6,34.3,,0.0, -0.0,68,0.0,53.0,50.3
22-Feb-26 5:00:00 PM EST,57.8,71.2,33.6,,0.0, -0.0,68,0.0,52.3,49.9
22-Feb-26 6:00:00 PM EST,57.4,71.3,33.5,,0.0, -0.0,68,0.0,51.9,50.1
22-Feb-26 7:00:00 PM EST,57.1,70.9,33.4,,0.0, -0.0,68,0.0,51.5,50.5
22-Feb-26 8:00:00 PM EST,56.8,70.6,33.3,,0.0, -0.0,67,0.0,51.2,50.9
22-Feb-26 9:00:00 PM EST,56.3,69.8,33.0,,0.0, -0.0,67,0.0,50.8,51.2
22-Feb-26 10:00:00 PM EST,56.1,69.5,32.4,,0.0, -0.0,67,0.0,50.4,51.5
22-Feb-26 11:00:00 PM EST,55.8,69.5,32.3,,0.0, -0.0,67,0.0,50.2,51.8
23-Feb-26 12:00:00 AM EST,55.5,69.0,32.0,,0.0, -0.0,67,0.0,49.9,51.2
23-Feb-26 1:00:00 AM EST,55.6,68.8,31.6,,0.0, -0.0,67,0.0,49.7,50.7
23-Feb-26 2:00:00 AM EST,55.6,68.8,31.3,,0.0, -0.0,67,0.0,49.1,50.7
23-Feb-26 3:00:00 AM EST,55.5,68.8,31.1,,0.0, -0.0,67,0.0,49.1,50.0
23-Feb-26 4:00:00 AM EST,55.4,68.8,31.3,,0.0, -0.0,67,0.0,48.9,47.8
23-Feb-26 5:00:00 AM EST,55.4,68.6,31.4,,0.0, -0.0,67,0.0,48.4,47.2
23-Feb-26 6:00:00 AM EST,63.8,62.1,31.5,On,0.0,0.6,68,45.6,61.7,36.1
23-Feb-26 7:00:00 AM EST,70.0,62.1,31.7,,0.0,0.4,70,51.1,76.2,20.5
23-Feb-26 8:00:00 AM EST,71.1,63.2,32.3,,0.0,0.4,71,50.7,77.3,18.9
23-Feb-26 9:00:00 AM EST,71.6,63.8,32.9,,0.0,0.4,71,51.9,77.0,18.7
23-Feb-26 10:00:00 AM EST,71.4,63.4,34.1,,0.0,0.4,71,56.6,76.7,18.6
23-Feb-26 11:00:00 AM EST,70.7,62.5,35.9,,0.0,0.4,71,62.6,76.3,18.7
23-Feb-26 12:00:00 PM EST,70.5,62.4,37.6,,0.0,0.4,71,66.5,76.1,18.5
23-Feb-26 1:00:00 PM EST,70.4,62.2,38.1,,0.0,0.4,71,68.3,75.9,18.5
23-Feb-26 2:00:00 PM EST,70.2,61.8,38.7,,0.0,0.4,71,70.1,75.9,18.4
23-Feb-26 3:00:00 PM EST,70.3,61.8,40.0,,0.0,0.4,71,71.9,76.0,17.8
23-Feb-26 4:00:00 PM EST,70.0,61.6,39.5,,0.0,0.4,71,72.2,75.9,17.5
23-Feb-26 5:00:00 PM EST,70.0,61.5,39.1,,0.0,0.4,71,72.5,75.9,17.2
23-Feb-26 6:00:00 PM EST,67.9,76.1,38.1,Off,0.0,0.1,70,17.6,71.8,16.8
23-Feb-26 7:00:00 PM EST,64.2,82.8,37.0,,0.0, -0.0,69,0.0,61.8,21.5
23-Feb-26 8:00:00 PM EST,62.5,79.7,35.9,,0.0, -0.0,68,0.0,57.7,24.9
23-Feb-26 9:00:00 PM EST,61.3,77.4,34.7,,0.0, -0.0,68,0.0,54.6,26.1
23-Feb-26 10:00:00 PM EST,60.4,76.9,33.6,,0.0, -0.0,68,0.0,52.8,27.8
23-Feb-26 11:00:00 PM EST,59.5,76.2,32.9,,0.0, -0.0,68,0.0,51.9,28.2
24-Feb-26 12:00:00 AM EST,58.7,75.5,32.0,,0.0, -0.0,68,0.0,50.8,28.6
24-Feb-26 1:00:00 AM EST,58.1,74.8,30.8,,0.0, -0.0,68,0.0,49.8,28.5
24-Feb-26 2:00:00 AM EST,57.4,74.2,29.4,,0.0, -0.0,68,0.0,49.1,28.0
24-Feb-26 3:00:00 AM EST,56.8,73.8,28.5,,0.0, -0.0,68,0.0,48.3,28.2
24-Feb-26 4:00:00 AM EST,56.4,73.8,28.0,,0.0, -0.0,68,0.0,48.3,28.6
24-Feb-26 5:00:00 AM EST,56.1,74.1,27.5,,0.0, -0.0,68,0.0,48.2,28.1
24-Feb-26 6:00:00 AM EST,58.5,72.2,26.9,On,0.0,0.2,68,15.9,48.8,28.9
24-Feb-26 7:00:00 AM EST,69.4,59.9,26.5,,0.0,0.6,70,55.7,74.4,15.5
24-Feb-26 8:00:00 AM EST,73.2,59.4,27.0,,0.0,0.4,71,51.0,72.9,16.2
24-Feb-26 9:00:00 AM EST,70.0,61.3,28.5,,0.0,0.4,71,53.1,73.2,15.5
24-Feb-26 10:00:00 AM EST,69.9,61.9,30.1,,0.0,0.4,72,53.2,73.7,14.6
24-Feb-26 11:00:00 AM EST,70.0,62.1,31.7,,0.0,0.4,72,52.2,73.8,13.9
24-Feb-26 12:00:00 PM EST,70.9,63.5,34.2,,0.0,0.4,72,53.6,74.3,13.7
24-Feb-26 1:00:00 PM EST,71.5,64.3,36.1,,0.0,0.4,73,55.6,74.6,13.9
24-Feb-26 2:00:00 PM EST,69.8,61.9,38.0,,0.0,0.4,72,70.4,73.8,14.2
24-Feb-26 3:00:00 PM EST,69.4,61.4,39.0,,0.0,0.4,71,73.1,73.3,13.8
24-Feb-26 4:00:00 PM EST,70.7,62.8,39.0,,0.0,0.4,71,73.0,75.4,12.0
24-Feb-26 5:00:00 PM EST,71.0,63.0,38.8,,0.0,0.4,71,72.9,76.0,11.5
24-Feb-26 6:00:00 PM EST,68.9,76.9,37.6,Off,0.0,0.1,71,18.2,72.2,10.4
24-Feb-26 7:00:00 PM EST,65.1,84.0,36.5,,0.0, -0.0,69,0.0,63.0,15.2
24-Feb-26 8:00:00 PM EST,63.5,81.7,35.8,,0.0, -0.0,69,0.0,61.2,20.4
24-Feb-26 9:00:00 PM EST,62.3,80.0,35.5,,0.0, -0.0,68,0.0,60.3,22.2
24-Feb-26 10:00:00 PM EST,61.5,79.1,35.1,,0.0, -0.0,68,0.0,60.0,22.8
24-Feb-26 11:00:00 PM EST,60.8,78.9,34.4,,0.0, -0.0,68,0.0,59.8,23.1
25-Feb-26 12:00:00 AM EST,60.3,78.7,34.8,,0.0, -0.0,68,0.0,60.0,23.4
25-Feb-26 1:00:00 AM EST,60.5,78.5,35.3,,0.0, -0.0,68,0.0,60.7,23.0
25-Feb-26 2:00:00 AM EST,60.6,78.6,35.5,,0.0, -0.0,68,0.0,61.1,22.7
25-Feb-26 3:00:00 AM EST,60.7,78.7,36.4,,0.0, -0.0,68,0.0,61.4,22.6
25-Feb-26 4:00:00 AM EST,60.7,79.2,37.4,,0.0, -0.0,68,0.0,61.1,22.7
25-Feb-26 5:00:00 AM EST,61.0,80.0,38.6,,0.0, -0.0,68,0.0,60.8,23.1
25-Feb-26 6:00:00 AM EST,63.2,77.4,39.4,On,0.0,0.2,68,16.0,60.7,22.9
25-Feb-26 7:00:00 AM EST,69.9,62.6,40.2,,0.0,0.5,70,54.1,73.5,15.6
25-Feb-26 8:00:00 AM EST,69.8,62.3,41.1,,0.0,0.4,71,50.3,73.1,16.4
25-Feb-26 9:00:00 AM EST,70.1,62.7,42.2,,0.0,0.4,71,50.9,72.9,17.1
25-Feb-26 10:00:00 AM EST,71.2,64.1,44.0,,0.0,0.4,72,52.4,73.6,17.0
25-Feb-26 11:00:00 AM EST,71.8,64.7,45.7,,0.0,0.4,72,52.5,73.9,17.0
25-Feb-26 12:00:00 PM EST,72.3,65.3,47.2,,0.0,0.4,72,52.7,74.1,17.2
25-Feb-26 1:00:00 PM EST,72.5,65.7,49.0,,0.0,0.4,72,56.4,74.5,18.2
25-Feb-26 2:00:00 PM EST,72.5,65.2,51.7,,0.0,0.4,72,67.3,74.1,19.1
25-Feb-26 3:00:00 PM EST,72.6,65.3,54.4,,0.0,0.4,72,72.6,73.9,20.3
25-Feb-26 4:00:00 PM EST,72.6,65.3,55.7,,0.0,0.4,71,72.0,73.8,20.5
25-Feb-26 5:00:00 PM EST,72.4,64.7,55.7,,0.0,0.4,71,72.8,73.6,21.0
25-Feb-26 6:00:00 PM EST,71.2,77.2,53.2,Off,0.0,0.1,70,18.2,72.4,21.6
25-Feb-26 7:00:00 PM EST,68.8,83.9,52.2,,0.0, -0.0,70,0.0,68.0,24.6
25-Feb-26 8:00:00 PM EST,67.6,82.4,51.7,,0.0, -0.0,69,0.0,66.3,25.9
25-Feb-26 9:00:00 PM EST,66.7,81.6,50.2,,0.0, -0.0,69,0.0,64.8,27.2
25-Feb-26 10:00:00 PM EST,65.8,81.0,48.9,,0.0, -0.0,69,0.0,63.1,29.2
25-Feb-26 11:00:00 PM EST,65.1,80.4,48.5,,0.0, -0.0,68,0.0,61.8,31.3
26-Feb-26 12:00:00 AM EST,64.5,80.0,48.8,,0.0, -0.0,68,0.0,60.9,33.4
26-Feb-26 1:00:00 AM EST,64.3,79.7,49.2,,0.0, -0.0,68,0.0,60.8,34.4
26-Feb-26 2:00:00 AM EST,64.1,79.6,48.0,,0.0, -0.0,68,0.0,60.7,35.5
26-Feb-26 3:00:00 AM EST,63.7,79.1,45.5,,0.0, -0.0,68,0.0,59.7,37.1
26-Feb-26 4:00:00 AM EST,63.3,78.6,44.4,,0.0, -0.0,68,0.0,59.1,38.3
26-Feb-26 5:00:00 AM EST,62.9,78.5,42.4,,0.0, -0.0,68,0.0,58.2,39.5
26-Feb-26 6:00:00 AM EST,63.9,76.7,42.2,On,0.0,0.2,68,16.0,58.9,39.6
26-Feb-26 7:00:00 AM EST,69.7,61.8,42.7,,0.0,0.7,70,57.4,72.1,24.7
26-Feb-26 8:00:00 AM EST,70.3,63.0,44.6,,0.0,0.4,71,50.9,73.1,25.3
26-Feb-26 9:00:00 AM EST,71.4,64.5,46.9,,0.0,0.4,72,52.3,73.7,25.7
26-Feb-26 10:00:00 AM EST,72.5,65.8,50.3,,0.0,0.4,72,53.5,74.4,25.5
26-Feb-26 11:00:00 AM EST,72.1,64.8,52.1,,0.0,0.4,72,66.5,74.1,25.4
26-Feb-26 12:00:00 PM EST,71.9,64.2,52.5,,0.0,0.4,72,72.0,74.0,26.3
26-Feb-26 1:00:00 PM EST,71.5,63.6,50.9,,0.0,0.4,72,72.1,74.1,26.7
26-Feb-26 2:00:00 PM EST,70.9,62.8,49.1,,0.0,0.4,72,72.8,74.2,27.9
26-Feb-26 3:00:00 PM EST,70.2,62.3,48.0,,0.0,0.4,72,71.6,73.7,28.0
26-Feb-26 4:00:00 PM EST,70.9,63.0,47.9,,0.0,0.4,71,72.3,74.6,26.2
26-Feb-26 5:00:00 PM EST,70.8,62.9,47.5,,0.0,0.4,71,72.1,75.0,25.4
26-Feb-26 6:00:00 PM EST,69.9,77.1,46.1,Off,0.0,0.1,71,18.2,73.9,26.7
26-Feb-26 7:00:00 PM EST,67.4,84.7,45.3,,0.0, -0.0,70,0.0,68.7,31.5
26-Feb-26 8:00:00 PM EST,66.6,83.1,43.9,,0.0, -0.0,70,0.0,67.1,32.8
26-Feb-26 9:00:00 PM EST,65.8,81.0,43.1,,0.0, -0.0,69,0.0,64.2,37.4
26-Feb-26 10:00:00 PM EST,65.4,80.4,43.3,,0.0, -0.0,69,0.0,62.9,39.8
26-Feb-26 11:00:00 PM EST,65.0,79.7,43.3,,0.0, -0.0,69,0.0,62.0,41.7
27-Feb-26 12:00:00 AM EST,64.5,79.0,41.9,,0.0, -0.0,69,0.0,61.2,42.2
27-Feb-26 1:00:00 AM EST,63.5,78.8,39.8,,0.0, -0.0,68,0.0,59.6,42.6
27-Feb-26 2:00:00 AM EST,62.7,79.0,38.4,,0.0, -0.0,68,0.0,58.9,42.6
27-Feb-26 3:00:00 AM EST,62.1,78.8,36.7,,0.0, -0.0,68,0.0,58.1,42.0
27-Feb-26 4:00:00 AM EST,61.4,78.3,35.3,,0.0, -0.0,68,0.0,57.1,41.7
27-Feb-26 5:00:00 AM EST,61.0,78.3,34.8,,0.0, -0.0,68,0.0,55.7,42.3
27-Feb-26 6:00:00 AM EST,62.6,75.7,34.4,On,0.0,0.2,68,16.0,56.2,41.9
27-Feb-26 7:00:00 AM EST,71.0,60.0,34.8,,0.0,0.6,70,55.4,72.7,25.0
27-Feb-26 8:00:00 AM EST,69.9,61.1,37.7,,0.0,0.4,71,50.1,73.0,25.5
27-Feb-26 9:00:00 AM EST,71.2,64.1,42.9,,0.0,0.4,72,51.8,73.9,26.7
27-Feb-26 10:00:00 AM EST,72.9,66.2,46.1,,0.0,0.4,73,52.3,74.9,27.0
27-Feb-26 11:00:00 AM EST,73.9,67.6,49.3,,0.0,0.4,73,56.9,75.7,26.3
27-Feb-26 12:00:00 PM EST,74.9,68.2,52.1,,0.0,0.4,74,70.1,76.4,26.2
27-Feb-26 1:00:00 PM EST,75.5,69.0,53.7,,0.0,0.4,74,74.8,76.8,26.4
27-Feb-26 2:00:00 PM EST,75.7,69.4,56.6,,0.0,0.4,74,75.7,76.8,25.8
27-Feb-26 3:00:00 PM EST,75.1,68.6,55.3,,0.0,0.4,74,75.1,76.2,25.8
27-Feb-26 4:00:00 PM EST,74.5,67.7,55.9,,0.0,0.4,74,74.6,75.9,25.5
27-Feb-26 5:00:00 PM EST,73.1,66.0,56.3,,0.0,0.4,73,73.5,75.2,25.6
27-Feb-26 6:00:00 PM EST,71.2,77.4,50.8,Off,0.0,0.1,72,18.5,73.4,25.6
27-Feb-26 7:00:00 PM EST,68.6,83.7,48.5,,0.0, -0.0,71,0.0,68.1,29.8
27-Feb-26 8:00:00 PM EST,67.2,82.7,46.2,,0.0, -0.0,71,0.0,66.2,34.0
27-Feb-26 9:00:00 PM EST,66.1,80.7,44.8,,0.0, -0.0,71,0.0,64.6,35.2
27-Feb-26 10:00:00 PM EST,65.1,79.7,41.6,,0.0, -0.0,70,0.0,63.0,35.2
27-Feb-26 11:00:00 PM EST,64.1,80.1,39.6,,0.0, -0.0,70,0.0,61.5,37.0
28-Feb-26 12:00:00 AM EST,63.3,79.8,38.5,,0.0, -0.0,70,0.0,60.7,38.1
28-Feb-26 1:00:00 AM EST,62.7,79.6,37.2,,0.0, -0.0,69,0.0,60.2,38.3
28-Feb-26 2:00:00 AM EST,62.1,79.2,37.6,,0.0, -0.0,69,0.0,59.8,38.9
28-Feb-26 3:00:00 AM EST,61.7,78.8,36.5,,0.0, -0.0,69,0.0,59.0,36.5
28-Feb-26 4:00:00 AM EST,61.2,78.1,35.1,,0.0, -0.0,69,0.0,58.4,37.1
28-Feb-26 5:00:00 AM EST,60.7,77.9,34.5,,0.0, -0.0,69,0.0,58.2,38.3
28-Feb-26 6:00:00 AM EST,60.2,78.1,34.2,,0.0, -0.0,69,0.0,58.3,38.5
28-Feb-26 7:00:00 AM EST,60.3,78.7,34.6,,0.0, -0.0,68,0.0,58.8,37.8
28-Feb-26 8:00:00 AM EST,63.2,82.2,40.1,,0.0, -0.0,69,0.0,63.2,33.4
28-Feb-26 9:00:00 AM EST,68.6,86.3,47.1,,0.0, -0.0,69,0.0,68.2,27.1
28-Feb-26 10:00:00 AM EST,74.4,89.8,51.0,,0.0, -0.0,69,0.0,72.6,25.3
28-Feb-26 11:00:00 AM EST,78.4,92.1,54.4,,0.0, -0.0,70,0.0,75.7,23.6
28-Feb-26 12:00:00 PM EST,82.0,95.1,57.4,,0.0, -0.0,70,0.0,79.4,21.8
28-Feb-26 1:00:00 PM EST,84.7,97.0,60.3,,0.0, -0.0,70,0.0,82.4,20.4
28-Feb-26 2:00:00 PM EST,85.9,96.4,63.1,,0.0, -0.0,71,0.0,83.0,19.1
28-Feb-26 3:00:00 PM EST,85.7,95.2,66.6,,0.0, -0.0,71,0.0,82.6,19.0
28-Feb-26 4:00:00 PM EST,84.0,93.6,68.1,,0.0, -0.0,71,0.0,81.1,20.3
28-Feb-26 5:00:00 PM EST,81.7,92.0,67.1,,0.0, -0.0,71,0.0,78.4,22.4
28-Feb-26 6:00:00 PM EST,78.7,90.6,61.7,,0.0, -0.0,71,0.0,75.0,24.9
28-Feb-26 7:00:00 PM EST,75.5,88.1,57.1,,0.0, -0.0,70,0.0,71.7,28.0
28-Feb-26 8:00:00 PM EST,72.7,86.3,54.4,,0.0, -0.0,70,0.0,69.4,30.4
28-Feb-26 9:00:00 PM EST,70.3,84.8,52.0,,0.0, -0.0,70,0.0,67.7,32.5
28-Feb-26 10:00:00 PM EST,68.9,83.1,50.6,,0.0, -0.0,70,0.0,65.9,34.3
28-Feb-26 11:00:00 PM EST,67.9,82.2,49.7,,0.0, -0.0,70,0.0,64.7,35.9
01-Mar-26 12:00:00 AM EST,67.1,81.2,48.7,,0.0, -0.0,70,0.0,63.7,37.8
01-Mar-26 1:00:00 AM EST,66.4,80.5,47.9,,0.0, -0.0,70,0.0,62.5,39.8
01-Mar-26 2:00:00 AM EST,65.8,79.5,46.4,,0.0, -0.0,69,0.0,61.6,41.2
01-Mar-26 3:00:00 AM EST,65.2,78.7,44.6,,0.0, -0.0,69,0.0,60.2,43.5
01-Mar-26 4:00:00 AM EST,64.6,77.8,44.0,,0.0, -0.0,69,0.0,58.4,45.7
01-Mar-26 5:00:00 AM EST,64.0,77.1,42.2,,0.0, -0.0,69,0.0,57.3,46.5
01-Mar-26 6:00:00 AM EST,63.6,76.4,41.8,,0.0, -0.0,69,0.0,57.0,48.0
01-Mar-26 7:00:00 AM EST,63.4,76.8,44.4,,0.0, -0.0,69,0.0,57.8,50.2
01-Mar-26 8:00:00 AM EST,63.8,77.9,47.2,,0.0, -0.0,69,0.0,59.3,47.7
01-Mar-26 9:00:00 AM EST,65.6,80.3,49.8,,0.0, -0.0,69,0.0,62.2,41.5
01-Mar-26 10:00:00 AM EST,67.8,82.3,52.3,,0.0, -0.0,70,0.0,65.6,35.4
01-Mar-26 11:00:00 AM EST,71.2,85.0,54.8,,0.0, -0.0,70,0.0,70.1,30.3
01-Mar-26 12:00:00 PM EST,74.5,87.0,56.6,,0.0, -0.0,70,0.0,74.2,25.7
01-Mar-26 1:00:00 PM EST,74.7,86.8,56.1,,0.0, -0.0,70,0.0,73.5,24.3
01-Mar-26 2:00:00 PM EST,73.2,86.4,57.5,,0.0, -0.0,70,0.0,71.9,24.5
01-Mar-26 3:00:00 PM EST,72.7,86.0,56.7,,0.0, -0.0,70,0.0,71.3,24.1
01-Mar-26 4:00:00 PM EST,71.3,84.6,56.1,,0.0, -0.0,70,0.0,69.5,25.7
01-Mar-26 5:00:00 PM EST,69.7,84.0,54.4,,0.0, -0.0,70,0.0,68.1,26.2
01-Mar-26 6:00:00 PM EST,68.1,82.1,49.9,,0.0, -0.0,70,0.0,65.1,27.3
01-Mar-26 7:00:00 PM EST,66.7,80.3,47.6,,0.0, -0.0,70,0.0,62.3,28.5
01-Mar-26 8:00:00 PM EST,65.7,78.7,45.6,,0.0, -0.0,69,0.0,60.3,28.8
01-Mar-26 9:00:00 PM EST,64.7,77.3,44.0,,0.0, -0.0,69,0.0,58.5,28.8
01-Mar-26 10:00:00 PM EST,64.0,76.1,42.8,,0.0, -0.0,69,0.0,57.0,29.7
01-Mar-26 11:00:00 PM EST,63.2,75.1,41.2,,0.0, -0.0,69,0.0,55.4,31.6
02-Mar-26 12:00:00 AM EST,62.5,75.1,39.5,,0.0, -0.0,69,0.0,54.1,33.5
02-Mar-26 1:00:00 AM EST,62.0,76.1,38.0,,0.0, -0.0,69,0.0,53.6,34.9
02-Mar-26 2:00:00 AM EST,61.5,75.7,37.6,,0.0, -0.0,69,0.0,53.6,33.4
02-Mar-26 3:00:00 AM EST,61.0,75.2,37.1,,0.0, -0.0,69,0.0,53.4,31.4
02-Mar-26 4:00:00 AM EST,60.7,74.8,36.2,,0.0, -0.0,68,0.0,52.9,30.7
02-Mar-26 5:00:00 AM EST,60.4,74.8,35.3,,0.0, -0.0,68,0.0,52.4,29.8
02-Mar-26 6:00:00 AM EST,66.2,62.9,34.2,On,0.0,0.7,69,45.7,62.3,25.6
02-Mar-26 7:00:00 AM EST,77.1,59.4,34.2,,0.0,0.5,70,51.8,72.1,18.1
02-Mar-26 8:00:00 AM EST,70.5,60.2,35.5,,0.0,0.4,71,49.6,72.9,17.8
02-Mar-26 9:00:00 AM EST,70.0,61.1,36.8,,0.0,0.4,71,50.8,73.0,17.0
02-Mar-26 10:00:00 AM EST,71.8,61.5,37.8,,0.0,0.4,71,50.9,73.2,16.5
02-Mar-26 11:00:00 AM EST,70.0,62.1,39.1,,0.0,0.4,72,50.7,73.6,16.5
02-Mar-26 12:00:00 PM EST,69.8,62.7,40.3,,0.0,0.4,72,51.0,73.7,15.9
02-Mar-26 1:00:00 PM EST,70.1,62.7,40.8,,0.0,0.4,72,51.8,73.4,15.6
02-Mar-26 2:00:00 PM EST,69.8,62.5,40.0,,0.0,0.4,72,52.5,73.2,16.1
02-Mar-26 3:00:00 PM EST,71.3,60.9,36.0,,0.0,0.4,71,51.8,72.8,17.2
02-Mar-26 4:00:00 PM EST,71.7,60.7,33.8,,0.0,0.4,71,51.9,72.8,18.5
02-Mar-26 5:00:00 PM EST,70.2,61.0,34.5,,0.0,0.4,71,51.9,73.0,19.1
02-Mar-26 6:00:00 PM EST,69.0,74.9,34.4,Off,0.0,0.1,70,13.0,69.9,21.5
02-Mar-26 7:00:00 PM EST,64.6,80.9,34.9,,0.0, -0.0,69,0.0,62.0,28.6
02-Mar-26 8:00:00 PM EST,63.2,77.4,35.0,,0.0, -0.0,69,0.0,58.1,33.8
02-Mar-26 9:00:00 PM EST,62.3,74.8,34.9,,0.0, -0.0,68,0.0,55.6,37.1
02-Mar-26 10:00:00 PM EST,61.5,73.9,34.9,,0.0, -0.0,68,0.0,54.3,39.3
02-Mar-26 11:00:00 PM EST,60.9,73.3,35.0,,0.0, -0.0,68,0.0,53.6,40.5
03-Mar-26 12:00:00 AM EST,60.6,72.8,34.9,,0.0, -0.0,68,0.0,53.2,41.4
03-Mar-26 1:00:00 AM EST,60.1,72.2,34.6,,0.0, -0.0,68,0.0,52.8,42.3
03-Mar-26 2:00:00 AM EST,59.7,72.0,34.5,,0.0, -0.0,68,0.0,52.5,43.9
03-Mar-26 3:00:00 AM EST,59.5,71.7,34.4,,0.0, -0.0,68,0.0,52.3,44.7
03-Mar-26 4:00:00 AM EST,59.4,71.7,34.9,,0.0, -0.0,68,0.0,52.2,45.7
03-Mar-26 5:00:00 AM EST,59.2,71.6,35.4,,0.0, -0.0,68,0.0,52.2,46.5
03-Mar-26 6:00:00 AM EST,60.0,70.3,36.1,On,0.0,0.2,68,15.7,53.7,45.7
03-Mar-26 7:00:00 AM EST,73.2,59.8,35.8,,0.0,0.6,70,55.2,72.0,24.0
03-Mar-26 8:00:00 AM EST,70.9,60.2,34.9,,0.0,0.4,71,49.8,72.7,24.1
03-Mar-26 9:00:00 AM EST,71.8,60.6,34.6,,0.0,0.4,71,49.9,73.1,25.4
03-Mar-26 10:00:00 AM EST,69.8,61.7,35.4,,0.0,0.4,72,52.1,73.4,25.8
03-Mar-26 11:00:00 AM EST,69.8,61.5,35.3,,0.0,0.4,71,52.0,72.9,25.4
03-Mar-26 12:00:00 PM EST,70.6,61.5,34.7,,0.0,0.4,71,51.9,72.8,25.5
03-Mar-26 1:00:00 PM EST,70.0,62.0,35.6,,0.0,0.4,71,52.1,73.0,26.1
03-Mar-26 2:00:00 PM EST,70.0,62.4,37.6,,0.0,0.4,71,52.7,72.9,26.6
03-Mar-26 3:00:00 PM EST,70.0,62.3,39.2,,0.0,0.4,71,52.0,72.6,26.7
03-Mar-26 4:00:00 PM EST,70.1,62.5,39.4,,0.0,0.4,71,52.1,72.7,26.9
03-Mar-26 5:00:00 PM EST,70.0,62.5,39.4,,0.0,0.4,71,52.1,72.9,27.0
